Sample,Site,Park,State,Network,Date,Habitat,Abedus,Acentrella,Aedes,Aeshnidae,Agabus,Allognosta,Ambrysus,Amphipoda,Ampumixis dispar,Anisoptera,Anopheles,Antocha monticola,Aquarius,Archilestes,Argia,Arrenurus,Asioplax,Atherix,Atopsyche,Atrichopogon/Forcipomyia,Baetidae,Baetis,Baetodes,Belostoma,Belostomatidae,Berosus,Bezzia,Bivalvia,Boreoheptagyia,Brachycentrus,Brachycentrus americanus,Brachycentrus occidentalis,Brechmorhoga mendax,Buenoa,Caenidae,Caenis,Caenis amica/latipennis,Callibaetis,Caloparyphus,Calopterygidae,Cambaridae,Camelobaetidius,Capnia,Capniidae,Centroptilum,Ceratopogon,Ceratopogonidae,Cernotina,Chelifera,Cheumatopsyche,Chimarra,Chironomidae,Chironominae,Chloroperlinae,Cinygmula,Claassenia sabulosa,Cleptelmis addenda,Clinocera,Clitellata,Cloeodes,Coenagrionidae,Collembola,Copelatus,Corbicula fluminea,Cordulegaster diadema,Corixidae,Corydalus cornutus,Culex,Culicidae,Culicoides,Culiseta,Culoptila/Protoptila,Curculionidae,Dasyhelea,Decapoda,Diamesinae,Dicranota,Dineutus,Diptera,Dixa,Dixella,Dixidae,Dolichopodidae,Drunella grandis,Dubiraphia,Dytiscidae,Elmidae,Empididae,Enallagma,Enochrus,Epeorus,Ephemerella dorothea/excrucians,Ephemerella tibialis,Ephemerellidae,Ephemeroptera,Ephydridae,Erpetogomphus,Erpobdellidae,Eubrianax edwardsii,Eucorethra underwoodi,Euparyphus,Eylais,Fallceon,Faxonius virilis,Ferrissia rivularis,Gammarus,Gastropoda,Gerridae,Glossiphoniidae,Glossosoma,Glossosomatidae,Gomphidae,Graptocorixa,Gymnochthebius,Gyraulus,Gyretes,Gyrinidae,Gyrinus,Haliplidae,Helichus,Helicopsyche,Helisoma,Helius,Helobdella stagnalis,Helochares,Helophorus,Hemerodromia,Heptagenia,Heptageniidae,Hesperoperla pacifica,Hetaerina,Heterelmis,Heteroptera,Hyalella,Hydraena,Hydrobiidae,Hydrochus,Hydrophilidae,Hydropsyche,Hydropsychidae,Hydroptila,Hydroptilidae,Hygrobates,Hygrobatidae,Hygrotus,Ischnura,Isogenoides,Isonychia,Isoperla,Ithytrichia clavata,Laccophilus,Lebertia,Lepidostoma,Leptoceridae,Leptohyphes,Leptohyphidae,Leptophlebia,Leptophlebiidae,Lethocerus,Leucotrichia,Leucrocuta,Libellula,Libellulidae,Limnephilidae,Limnophila,Limnoporus,Limonia,Liodessus obscurellus,Lymnaea,Macrovelia,Malenka,Marilia flexuosa,Maruina,Mayatrichia/Neotrichia,Meringodixa chalonensis,Metrobates,Micrasema,Microcylloepus pusillus,Microvelia,Mideopsis,Molophilus,Muscidae,Myxosargus,Naucoridae,Nectopsyche,Nematoda,Nemotelus,Nemouridae,Neoclypeodytes,Neocorixa,Neocylloepus,Neoelmis caesa,Neoplasta,Neotrichia,Noctuidae,Notonecta,Notonectidae,Ochrotrichia,Ochthebius,Odontomyia,Oecetis,Oligochaeta,Ophiogomphus,Optioservus,Optioservus divergens,Optioservus quadrimaculatus,Orthocladiinae,Oxus,Oxyethira,Paltothemis lineatipes,Paracloeodes minutus,Paracymus,Paraleptophlebia,Parapsyche,Peltodytes,Pericoma,Perlidae,Perlodidae,Petrophila,Philopotamidae,Phylloicus mexicanus,Physa,Pisidiidae,Pisidium,Planorbella,Planorbidae,Platyhelminthes,Plecoptera,Polycentropodidae,Polycentropus,Postelichus,Probezzia,Progomphus borealis,Protzia,Psephenidae,Psephenus,Pseudocloeon,Psychoda,Psychodidae,Psychomyia,Psychomyiidae,Pteronarcys californica,Ranatra,Rhagovelia,Rhantus,Rhithrogena,Rhyacophila,Sanfilippodytes,Sciomyzidae,Scirtidae,Serratella,Simuliidae,Simulium,Siphlonuridae,Skwala americana,Smicridea,Sperchon,Sperchonidae,Sperchonopsis,Sphaerium,Stenelmis,Stictotarsus,Stratiomyidae,Stratiomys,Tabanidae,Tabanus,Taeniopterygidae,Tanypodinae,Testudacarus,Thermonectus marmoratus,Thermonectus nigrofasciatus,Thraulodes,Tipula,Tipulidae,Torrenticola,Torrenticolidae,Traverella albertana,Trepobates,Triaenodes,Trichocorixa,Trichoptera,Tricorythodes,Trombidiformes,Tropisternus,Uvarus,Vacupernius packeri,Veliidae,Wiedemannia,Wormaldia,Xenacoelomorpha,Zaitzevia parvula,Zapada,Zygoptera
MOCC_2019-05-18_m,MOCC,MOCA,AZ,SODN,2019-05-18,Multiple,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001642036,0,0,0,0,0,0,0.2775041,0.001642036,0,0,0,0,0,0,0,0,0,0,0,0,0.004926108,0,0.09359606,0,0,0,0,0,0,0,0.001642036,0.001642036,0,0,0,0,0,0.02955665,0,0,0,0,0,0,0,0.006568145,0,0,0,0,0,0,0,0.001642036,0,0,0,0,0,0,0,0,0,0,0,0.004926108,0,0,0,0.009852217,0,0,0,0.004926108,0,0,0,0,0,0,0,0,0,0,0.001642036,0,0,0.06075533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003284072,0,0,0,0,0,0,0,0,0,0,0,0.01313629,0.04761905,0.08374384,0.03940887,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004926108,0,0.001642036,0,0,0,0,0.003284072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410509,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001642036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01970443,0,0,0,0,0,0,0,0,0,0,0,0.001642036,0,0,0.001642036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1986864,0,0,0,0.003284072,0,0,0,0,0,0.001642036,0,0,0,0,0.02298851,0,0,0,0,0,0.001642036,0,0,0,0,0,0,0,0.004926108,0,0,0,0,0,0.001642036,0,0,0,0,0
TUZI_2019-06-04_r,TUZI,TUZI,AZ,SODN,2019-06-04,Riffle,0,0,0,0,0,0,0.01635112,0.000860585,0,0,0,0,0,0,0,0,0,0,0,0.000860585,0,0.04130809,0.03184165,0,0.002581756,0,0.000860585,0,0,0,0,0,0.00172117,0,0,0,0,0,0,0.006884682,0,0,0,0,0,0,0,0,0,0.01462995,0.000860585,0,0.006884682,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00172117,0,0,0,0,0.00172117,0,0,0,0,0,0,0,0,0.003442341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4767642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006884682,0,0.000860585,0.003442341,0,0,0,0,0,0,0.006024096,0.0636833,0.000860585,0.01549053,0,0,0,0,0,0.003442341,0,0,0,0,0,0,0,0.04130809,0,0,0,0,0,0,0.000860585,0,0,0,0,0,0,0,0,0,0,0.01032702,0,0,0,0.1084337,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004302926,0,0,0,0,0,0,0,0,0,0.00172117,0,0,0,0,0.01635112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000860585,0.000860585,0,0,0,0,0,0,0,0,0,0,0,0,0.000860585,0,0,0,0,0,0,0,0,0.0232358,0,0,0,0.02237521,0,0,0,0,0,0,0,0,0.000860585,0,0.0404475,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01635112,0.000860585,0,0,0,0,0,0,0,0,0,0
TUZI_2019-06-04_m,TUZI,TUZI,AZ,SODN,2019-06-04,Multiple,0,0,0,0,0,0,0.01203209,0,0,0,0,0,0,0,0,0,0,0,0,0.002673797,0,0.02941176,0.01069519,0.001336898,0.002673797,0,0,0,0,0,0,0,0.002673797,0,0,0.004010695,0,0.005347594,0,0.01604278,0.001336898,0,0,0,0.001336898,0,0,0,0,0.01069519,0,0.004010695,0.0842246,0,0,0,0,0,0,0,0,0.001336898,0,0,0,0.004010695,0,0,0,0,0,0,0,0,0.004010695,0,0,0,0,0,0.01203209,0,0,0,0.001336898,0,0,0,0.002673797,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3542781,0,0,0.01069519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002673797,0.001336898,0,0,0,0,0,0,0.001336898,0,0.004010695,0.002673797,0,0,0,0,0,0,0.005347594,0.005347594,0.001336898,0.005347594,0,0,0,0,0,0,0,0,0,0.001336898,0,0.004010695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002673797,0,0,0,0.07352941,0.001336898,0,0,0,0,0,0.01336898,0,0,0,0,0,0,0.001336898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01871658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002673797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001336898,0.01336898,0,0,0,0.006684492,0,0,0,0,0,0,0,0,0,0,0.04010695,0,0,0,0,0.001336898,0,0.001336898,0,0,0,0,0,0,0.2045455,0.002673797,0,0,0,0,0,0,0.001336898,0,0,0
GICL_2019-10-16_r,GICL,GICL,NM,SODN,2019-10-16,Riffle,0,0.0234657,0,0,0,0,0.001805054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007220217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1028881,0.003610108,0,0.07761732,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003610108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001805054,0,0,0,0.001805054,0,0,0.001805054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001805054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007220217,0,0,0,0,0,0,0,0,0,0,0,0.01805054,0.06137184,0.001805054,0,0,0.03068592,0,0,0,0,0,0,0,0.0198556,0,0,0.05595668,0,0,0,0,0.001805054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02888087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001805054,0,0,0,0,0,0,0,0,0.001805054,0,0.1028881,0,0.001805054,0.08122744,0,0,0,0,0,0,0,0,0,0,0,0.01263538,0,0,0,0,0,0,0,0,0,0,0,0.01083033,0,0,0.003610108,0,0,0,0,0,0.005415163,0,0,0,0,0,0,0,0,0,0,0,0,0.01083033,0,0,0,0.2400722,0,0.01444043,0,0,0,0,0,0,0.01083033,0,0,0,0,0,0,0,0,0.02527076,0,0,0,0,0,0,0.001805054,0.02166065,0,0,0,0,0,0,0,0,0,0
GICL_2019-10-16_m,GICL,GICL,NM,SODN,2019-10-16,Multiple,0.003968254,0.005952381,0,0,0,0,0.001984127,0,0,0,0,0,0,0,0.001984127,0,0,0,0,0.001984127,0,0.007936508,0,0,0.01388889,0,0,0,0,0,0,0,0,0,0,0,0,0.005952381,0,0,0,0,0,0,0.009920635,0,0,0,0,0.02579365,0,0.007936508,0.1289683,0,0,0,0,0,0,0,0.007936508,0,0,0,0,0.1150794,0.003968254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009920635,0,0,0,0.001984127,0.001984127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005952381,0,0,0,0,0,0,0,0.005952381,0.007936508,0,0,0,0,0,0.003968254,0,0,0,0.01785714,0,0,0,0,0,0,0,0.01587302,0,0.02777778,0,0,0.07142857,0,0,0,0,0,0,0,0.03968254,0.001984127,0.003968254,0.001984127,0.02579365,0,0,0,0,0,0,0,0.01587302,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04960318,0.02380952,0.01388889,0,0,0,0,0.001984127,0,0,0,0,0,0,0,0,0,0,0,0,0.001984127,0,0,0,0,0,0.009920635,0,0,0.0515873,0,0,0,0,0,0,0,0.001984127,0,0,0,0.001984127,0,0.003968254,0.009920635,0,0,0,0,0,0,0,0.001984127,0,0,0,0,0,0.005952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003968254,0,0,0,0.03968254,0,0.01190476,0,0,0,0.005952381,0,0,0.001984127,0,0.03174603,0,0,0,0,0.0218254,0,0.02579365,0,0,0,0,0.001984127,0,0.04960318,0.02380952,0,0,0,0,0,0,0,0,0,0
TUMM_2020-05-20_r,TUMM,TUMM,AZ,SODN,2020-05-20,Riffle,0,0.007486631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001069519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004278075,0,0,0,0,0,0,0.002139037,0,0,0,0,0.01069519,0.8705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001069519,0,0,0,0,0.003208556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05026738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00855615,0,0,0,0,0,0,0,0,0,0,0.001069519,0,0,0.009625669,0.003208556,0,0.001069519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003208556,0,0,0,0,0.009625669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003208556,0,0,0,0.002139037,0,0,0,0,0,0,0,0,0,0,0.001069519,0,0,0,0,0,0,0,0,0,0,0,0,0.002139037,0.004278075,0,0,0,0,0,0,0,0,0,0,0
TUMM_2020-05-20_m,TUMM,TUMM,AZ,SODN,2020-05-20,Multiple,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001686341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005059022,0,0.2681282,0,0,0,0,0,0,0,0,0,0,0,0.006745363,0.1180438,0,0,0,0,0,0,0,0.001686341,0,0,0,0,0.001686341,0,0,0,0,0,0,0,0.003372681,0,0,0,0,0.001686341,0,0,0,0,0,0,0,0,0.003372681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2630692,0,0,0,0,0.003372681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04721754,0,0,0,0,0,0,0,0,0,0.01011804,0.001686341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05227656,0,0,0,0,0,0.005059022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001686341,0,0,0,0,0.01854975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1112985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05059022,0,0,0,0,0,0,0,0,0.01011804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005059022,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003372681,0.001686341,0.001686341,0,0,0,0,0,0.001686341,0,0,0
GICL_2020-10-14_r,GICL,GICL,NM,SODN,2020-10-14,Riffle,0,0.00736377,0,0,0,0,0.00736377,0,0,0,0,0,0,0,0,0,0,0,0,0.002945508,0,0.001472754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002945508,0,0,0,0,0,0,0,0.001472754,0,0,0.06038292,0.002945508,0.008836525,0.2650957,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002945508,0,0,0,0,0,0,0.002945508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002945508,0,0,0,0,0,0,0,0,0.005891016,0,0,0,0,0,0,0,0,0.1237113,0,0,0,0,0,0.002945508,0,0,0,0.004418262,0,0,0,0,0,0,0,0.002945508,0.04123711,0.03092784,0.00736377,0.06185567,0,0,0,0,0,0,0,0,0.0191458,0,0,0,0,0,0,0,0.005891016,0,0,0,0,0.001472754,0,0,0,0,0,0,0,0.001472754,0,0,0,0,0.02798233,0,0,0,0,0,0,0.001472754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004418262,0,0.02503682,0.001472754,0,0.1163476,0,0,0,0,0,0,0,0,0,0,0,0.02503682,0,0,0.001472754,0,0,0,0,0,0,0,0,0.02650957,0,0,0.004418262,0,0.004418262,0,0,0,0.01030928,0,0,0,0,0,0,0,0,0,0,0,0.001472754,0.00736377,0,0,0,0.008836525,0,0.004418262,0,0,0,0,0,0,0.00736377,0,0.001472754,0,0,0,0,0.004418262,0,0.01767305,0,0,0,0,0,0.001472754,0.00736377,0.01030928,0,0,0,0,0,0,0,0,0,0
GICL_2020-10-14_m,GICL,GICL,NM,SODN,2020-10-14,Multiple,0,0.004504505,0,0,0,0,0.007507508,0,0,0,0.001501502,0,0,0,0.004504505,0,0,0,0,0.001501502,0,0.003003003,0,0,0.003003003,0,0,0,0,0,0,0,0,0,0,0,0,0.007507508,0.006006006,0,0,0,0,0,0,0,0.004504505,0,0,0.03153153,0,0.007507508,0.2282282,0,0,0,0,0,0,0,0.003003003,0,0,0,0,0.08408409,0.003003003,0,0,0,0,0,0,0.01651652,0,0,0,0,0,0,0.001501502,0,0,0,0.001501502,0.006006006,0,0.001501502,0,0,0,0,0,0,0,0.001501502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001501502,0.001501502,0,0,0,0,0,0,0,0,0.03453454,0,0,0,0,0,0.003003003,0,0,0,0.01801802,0,0,0,0.001501502,0,0,0,0.004504505,0.004504505,0.07507508,0.006006006,0.01201201,0,0,0,0,0,0,0,0,0.01951952,0.006006006,0,0,0.009009009,0,0,0,0.003003003,0,0,0,0.004504505,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02102102,0.01201201,0,0,0,0,0,0.009009009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001501502,0,0.01051051,0.001501502,0,0.1156156,0,0.001501502,0,0,0,0,0,0.001501502,0,0,0,0,0,0.006006006,0.01801802,0,0,0,0,0,0,0,0,0.01501502,0,0,0,0,0.004504505,0,0,0,0.003003003,0,0,0,0.004504505,0,0,0,0,0,0,0,0.007507508,0.007507508,0,0,0,0.01351351,0,0,0,0,0,0,0,0,0.004504505,0,0.006006006,0,0,0,0,0.01201201,0,0.07957958,0,0,0,0,0.001501502,0,0.004504505,0.003003003,0,0,0,0,0,0,0,0.001501502,0,0
TUMM_2021-05-13_r,TUMM,TUMM,AZ,SODN,2021-05-13,Riffle,0,0.006711409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005033557,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001677852,0,0,0,0,0.01174497,0.3691275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01006711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01006711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04697987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005033557,0,0,0,0,0.5268456,0,0,0,0,0,0,0,0,0.001677852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001677852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001677852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001677852,0,0,0,0,0,0,0,0,0,0
TUMM_2021-05-13_m,TUMM,TUMM,AZ,SODN,2021-05-13,Multiple,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06925676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05067568,0,0,0,0,0,0,0,0,0,0,0,0,0.05067568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001689189,0.006756757,0,0,0,0,0.001689189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001689189,0.003378378,0,0,0,0,0.02364865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001689189,0,0,0,0,0.02702703,0,0,0,0,0,0,0,0,0,0.01858108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006756757,0,0,0,0,0,0.01689189,0.003378378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02195946,0,0,0,0,0,0,0,0.001689189,0,0,0,0,0,0,0.6047297,0,0,0,0,0,0,0,0,0,0.001689189,0,0,0,0,0,0,0,0,0,0,0,0.07094595,0,0,0,0,0.001689189,0,0,0,0.001689189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006756757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005067567,0,0,0,0,0,0,0,0,0,0
MOWE_2021-05-19_r,MOWE,MOCA,AZ,SODN,2021-05-19,Riffle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04290429,0,0,0,0,0,0,0,0,0,0,0.00330033,0,0,0.001650165,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02475248,0.05280528,0,0.1105611,0,0,0,0,0,0,0,0.001650165,0,0,0,0,0,0.004950495,0,0,0,0,0,0,0.00660066,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001650165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01815182,0,0,0.01155115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001650165,0,0,0,0,0,0.0330033,0,0,0,0,0,0,0,0,0,0,0,0.004950495,0.05115512,0.004950495,0.2557756,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008250825,0,0.00660066,0,0.001650165,0,0,0.001650165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00330033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2508251,0,0,0,0,0,0,0,0,0,0,0,0.001650165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01155115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03630363,0,0,0,0.001650165,0,0,0,0.004950495,0,0.008250825,0,0,0.001650165,0,0.00330033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004950495,0,0,0,0,0.008250825,0,0.01320132,0,0,0
MOWE_2021-05-18_m,MOWE,MOCA,AZ,SODN,2021-05-18,Multiple,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001410437,0,0,0,0,0,0,0.03102962,0,0,0,0,0.02961918,0,0,0,0,0,0,0,0,0.002820875,0,0.001410437,0.004231312,0,0.005641749,0,0,0,0,0,0,0,0,0.002820875,0.02115656,0.001410437,0.2933709,0,0,0,0,0,0,0,0.004231312,0,0,0,0,0,0,0,0,0,0,0,0,0.01833568,0,0,0,0,0.001410437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112835,0,0,0.07616361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001410437,0,0,0,0,0,0.004231312,0,0,0,0,0,0,0,0,0,0,0,0.009873061,0.02115656,0,0.122708,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008462624,0,0.005641749,0,0,0,0,0,0,0,0,0.001410437,0,0,0,0,0,0.001410437,0,0,0,0,0.007052186,0,0,0,0.001410437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1212976,0,0.001410437,0,0,0,0,0,0,0.001410437,0,0,0,0,0,0,0,0.001410437,0,0,0,0,0,0,0,0.001410437,0,0,0,0.001410437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005641749,0.1297602,0,0,0.004231312,0.005641749,0,0,0,0,0,0.009873061,0,0,0,0,0.002820875,0,0,0,0,0,0,0.001410437,0,0,0,0,0,0,0.005641749,0.004231312,0.001410437,0,0,0,0.002820875,0,0.007052186,0,0,0
MOCC_2021-05-19_r,MOCC,MOCA,AZ,SODN,2021-05-19,Riffle,0,0.001572327,0,0,0,0,0.001572327,0,0,0,0,0,0,0,0.003144654,0,0,0,0,0.003144654,0,0.0990566,0.001572327,0,0,0,0.001572327,0,0,0,0,0,0.001572327,0,0,0,0,0,0,0,0.004716981,0,0,0,0,0,0.003144654,0,0,0.02830189,0.02044025,0.001572327,0.06132076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003144654,0,0,0,0,0.001572327,0,0,0,0.001572327,0,0,0,0,0.001572327,0,0,0,0,0,0.003144654,0,0,0,0,0,0,0,0,0.0754717,0,0,0.01886792,0,0,0,0,0,0.001572327,0,0,0,0,0,0,0,0,0.009433962,0,0,0,0,0,0.01257862,0,0,0,0,0,0,0.009433962,0,0,0,0,0,0.04559748,0.03616352,0.02830189,0,0,0,0,0,0,0.001572327,0,0,0,0,0,0,0,0,0,0,0.03930818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04559748,0.001572327,0,0,0,0,0,0,0.01100629,0,0,0,0,0,0.01886792,0,0,0,0,0,0,0,0,0,0.004716981,0,0,0,0,0.09591195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003144654,0,0,0,0.03144654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009433962,0.1006289,0,0,0.001572327,0.06132076,0,0,0,0,0,0.03616352,0,0,0,0,0.0172956,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001572327,0.001572327,0,0,0,0,0,0,0.03616352,0,0,0
